0.500000, 1.500000
 100, 0.001000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.500000, 1.500000
1.500000, -1.500000
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.499000, 1.498992
1.499000, -1.498992
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.498000, 1.497970
1.498000, -1.497970
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.497000, 1.496930
1.497000, -1.496930
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.496000, 1.495874
1.496000, -1.495874
1.495000, -1.494801
1.495000, 1.494801
1.495000, -1.494801
1.495000, 1.494801
1.495000, -1.494801
1.495000, 1.494801
1.495000, -1.494801
1.495000, 1.494801
1.495000, -1.494801
1.495000, 1.494801
1.495000, -1.494801
1.495000, 1.494801
1.495000, -1.494801
1.495000, 1.494801
