-10.000000, 0.000000
 100, 0.010000
-10.000000, -2.996382
-10.000000, 0.113648
-10.000000, -3.494971
-10.000000, -9.998752
-10.000000, -0.039214
-10.000000, 1.228825
-10.000000, 6.585395
-10.000000, -9.642291
-10.000000, -9.017389
-10.000000, -0.546025
-10.000000, 9.895648
-10.000000, 3.219927
-10.000000, 6.372476
-10.000000, -9.208163
-10.000000, -6.083366
-10.000000, 2.589173
-10.000000, -9.610151
-10.000000, -9.407204
-10.000000, -9.578055
-10.000000, -9.700847
-10.000000, -8.074508
-10.000000, 2.319432
-10.000000, -8.433703
-10.000000, 9.783881
-10.000000, 6.279822
-10.000000, -7.701570
-10.000000, -8.061083
-10.000000, 1.907223
-10.000000, 2.873589
-10.000000, -3.867756
-10.000000, -4.036071
-10.000000, 1.130787
-10.000000, 3.994152
-10.000000, 0.183702
-10.000000, -5.456105
-10.000000, -9.905068
-10.000000, -2.938375
-10.000000, 1.923937
-10.000000, 2.366901
-10.000000, -9.138444
-10.000000, -4.213510
-10.000000, 6.215819
-10.000000, -6.272481
-10.000000, 7.552416
-10.000000, 9.864727
-10.000000, 4.122951
-10.000000, -3.767284
-10.000000, -6.676881
-10.000000, 8.495374
-10.000000, -9.998944
-10.000000, -0.033180
-10.000000, 1.040492
-10.000000, 1.268652
-10.000000, 7.473036
-10.000000, 9.964142
-10.000000, 1.124141
-10.000000, 3.801888
-10.000000, 5.829756
-10.000000, 5.097019
-10.000000, 3.000959
-10.000000, 0.030128
-10.000000, -0.945075
-10.000000, 1.716959
-10.000000, 7.765687
-10.000000, 6.714154
-10.000000, -7.820890
-10.000000, -5.334651
-10.000000, -8.680873
-10.000000, 8.428557
-10.000000, -9.749177
-10.000000, -7.089327
-10.000000, -2.769610
-10.000000, 6.622296
-10.000000, -9.270975
-10.000000, -7.521338
-10.000000, -9.977541
-10.000000, -0.704997
-10.000000, 7.996901
-10.000000, 0.097372
-10.000000, -3.011533
-10.000000, -0.362229
-10.000000, 9.077859
-10.000000, 2.421698
-10.000000, -9.698959
-10.000000, -8.109351
-10.000000, 3.368187
-10.000000, 9.154774
-10.000000, 4.673006
-10.000000, -8.558960
-10.000000, 9.828941
-10.000000, 5.119022
-10.000000, 3.652655
-10.000000, 8.871885
-10.000000, -3.917067
-10.000000, -2.576032
-10.000000, 9.716079
-10.000000, 7.783072
-10.000000, 6.299576
-10.000000, -8.082338
-9.990000, 5.145278
-9.990000, 4.402815
-9.990000, -9.527984
-9.990000, -9.951419
-9.990000, -1.518783
-9.990000, -9.972612
-9.990000, -0.858493
-9.990000, 4.296271
-9.990000, -8.012732
-9.990000, 0.399483
-9.990000, -9.496026
-9.990000, -9.989222
