401	0.103921
402	0.103221
403	0.102454
404	0.102487
405	0.102169
406	0.101876
407	0.101899
408	0.101623
409	0.101024
410	0.100834
411	0.0996739
412	0.0993636
413	0.0982908
414	0.0975556
415	0.0972628
416	0.0975253
417	0.0972935
418	0.0967309
419	0.0962134
420	0.0953808
421	0.0950927
422	0.0949124
423	0.0943635
424	0.0937581
425	0.0933499
426	0.0927855
427	0.0926057
428	0.0918963
429	0.0913845
430	0.0910138
431	0.0909921
432	0.0903551
433	0.0902742
434	0.0897724
435	0.0896248
436	0.0889549
437	0.0886639
438	0.0886894
439	0.0884646
440	0.0877159
441	0.0873563
442	0.086747
443	0.0861573
444	0.0858155
445	0.0858409
446	0.0854002
447	0.0850781
448	0.0847904
449	0.0846642
450	0.0838454
451	0.0838757
452	0.0837873
453	0.0832885
454	0.0826033
455	0.082108
456	0.0820137
457	0.0818389
458	0.0813795
459	0.0811118
460	0.080718
461	0.080814
462	0.0805996
463	0.0805514
464	0.0799655
465	0.0798026
466	0.0794526
467	0.0792577
468	0.0785582
469	0.0782533
470	0.0777006
471	0.0776084
472	0.0778953
473	0.0779231
474	0.0773681
475	0.0767569
476	0.0763918
477	0.0757524
478	0.0751166
479	0.0744886
480	0.0737482
481	0.0736152
482	0.0730682
483	0.0723778
484	0.0717981
485	0.0713856
486	0.0708879
487	0.0704781
488	0.070058
489	0.0703953
490	0.0702964
491	0.0703269
492	0.0699889
493	0.069459
494	0.0694721
495	0.0695056
496	0.0693621
497	0.0687672
498	0.0685246
499	0.0681167
500	0.0677377
501	0.0672058
502	0.0668034
503	0.066684
504	0.0666027
505	0.0660718
506	0.06588
507	0.0661246
508	0.0662297
509	0.0661489
510	0.0660916
511	0.0656324
512	0.0650412
513	0.0649999
514	0.0645589
515	0.0646929
516	0.064868
517	0.0646165
518	0.0640885
519	0.0635469
520	0.0634651
521	0.0628627
522	0.0624395
523	0.0621616
524	0.0615144
525	0.0613234
526	0.0612476
527	0.0605426
528	0.0607497
529	0.0606803
530	0.0599261
531	0.0597508
532	0.0591652
533	0.0588646
534	0.0583137
535	0.058268
536	0.0581825
537	0.0579317
538	0.0575493
539	0.0574895
540	0.0575576
541	0.0572047
542	0.057044
543	0.0566606
544	0.0567539
545	0.0565742
546	0.0570097
547	0.0563206
548	0.0561482
549	0.0557547
